 01 Alabama, 02 Alaska, 04 Arizona, 05 Arkansas, 06 California, 08 Colorado, 09 Connecticut, 10 Delaware, 11 District of Columbia, 12 Florida, 13 Georgia, 15 Hawaii, 16 Idaho, 17 Illinois, 18 Indiana, 19 Iowa, 20 Kansas, 21 Kentucky, 22 Louisiana, 23 Maine, 24 Maryland, 25 Massachusetts, 26 Michigan, 27 Minnesota, 28 Mississippi, 29 Missouri, 30 Montana, 31 Nebraska, 32 Nevada, 33 New Hampshire, 34 New Jersey, 35 New Mexico, 36 New York, 37 North Carolina, 38 North Dakota, 39 Ohio, 40 Oklahoma, 41 Oregon, 42 Pennsylvania, 44 Rhode Island, 45 South Carolina, 46 South Dakota, 47 Tennessee, 48 Texas, 49 Utah, 50 Vermont, 51 Virginia, 53 Washington, 54 West Virginia, 55 Wisconsin, 56 Wyoming, 72 Puerto Rico, 78 Virgin Islands
0.51961824,0.761732852,0.671900161,0.640416048,0.370126706,0.565092166,0.137524558,0.495689655,0.065989848,0.472370173,0.53568,0.189814815,0.636672326,0.144985104,0.237421384,0.627272727,0.38077634,0.541918755,0.386046512,0.470588235,0.346609257,0.323064771,0.09663503,0.456210191,0.603907638,0.35801217,0.622895623,0.666666667,0.709497207,0.686354379,0.226415094,0.528947368,0.255175327,0.472532012,0.382978723,0.098400984,0.479220779,0.451181912,0.486881937,0.201257862,0.49453125,0.684210526,0.499401914,0.502597133,0.579731744,0.517241379,0.544560541,0.456996746,0.175257732,0.482909091,0.677777778,0.546628407,0.307692308
0.524920467,0.859205776,0.663446055,0.671619614,0.380969786,0.588133641,0.212180747,0.525862069,0.076142132,0.469540613,0.53344,0.208333333,0.64516129,0.170804369,0.256289308,0.651515152,0.402957486,0.55315471,0.398449612,0.563467492,0.385360603,0.377567141,0.123813632,0.492038217,0.598579041,0.365111562,0.653198653,0.666666667,0.715782123,0.727087576,0.284734134,0.531578947,0.336290663,0.48409748,0.389361702,0.11603116,0.494805195,0.471736896,0.510595358,0.270440252,0.50703125,0.712280702,0.509569378,0.511842925,0.584947839,0.572413793,0.56484327,0.474198047,0.195876289,0.515636364,0.75,0.546628407,0.307692308
0.51961824,0.888086643,0.653381643,0.67013373,0.384381092,0.596198157,0.111984283,0.517241379,0.065989848,0.451231691,0.54144,0.226851852,0.65704584,0.14796425,0.261006289,0.634848485,0.395563771,0.546240277,0.390697674,0.609907121,0.356297094,0.353080569,0.125970664,0.456210191,0.584369449,0.338742394,0.646464646,0.654618474,0.721368715,0.712830957,0.233847913,0.539473684,0.25982256,0.4874019,0.389361702,0.111931119,0.487012987,0.490236382,0.445509586,0.232704403,0.50546875,0.70877193,0.512559809,0.512985664,0.585692996,0.634482759,0.558696988,0.482566248,0.195876289,0.485818182,0.766666667,0.533715925,0.269230769
0.520678685,0.891696751,0.652979066,0.67756315,0.398513645,0.598502304,0.098231827,0.50862069,0.055837563,0.456890812,0.54496,0.25,0.675721562,0.166832175,0.259433962,0.628787879,0.390018484,0.55315471,0.401550388,0.625386997,0.359526372,0.3507109,0.124676445,0.455414013,0.595026643,0.35801217,0.64983165,0.652610442,0.723463687,0.710794297,0.230989137,0.557894737,0.263202366,0.492771582,0.393617021,0.11603116,0.485714286,0.50668037,0.452068618,0.238993711,0.51015625,0.722807018,0.520933014,0.525348016,0.594634873,0.620689655,0.56484327,0.481171548,0.190721649,0.493090909,0.761111111,0.532281205,0.230769231
0.511134677,0.801444043,0.640499195,0.658246657,0.398026316,0.576036866,0.129666012,0.50862069,0.055837563,0.44873502,0.53152,0.231481481,0.653650255,0.150943396,0.23427673,0.587878788,0.362292052,0.541054451,0.39379845,0.535603715,0.339074273,0.322274882,0.102243313,0.439490446,0.586145648,0.332657201,0.622895623,0.630522088,0.720670391,0.676171079,0.229845626,0.526315789,0.296155471,0.472532012,0.391489362,0.090610906,0.458441558,0.514902364,0.477295661,0.27672956,0.490625,0.666666667,0.511363636,0.517660503,0.587928465,0.593103448,0.534111862,0.478382148,0.159793814,0.48,0.727777778,0.530846485,0.269230769
0.545068929,0.671480144,0.663848631,0.684992571,0.426169591,0.589285714,0.198428291,0.521551724,0.076142132,0.478029294,0.57344,0.259259259,0.667232598,0.196623635,0.279874214,0.637878788,0.423290203,0.576490925,0.462015504,0.582043344,0.396124865,0.375987362,0.134167386,0.47611465,0.612788632,0.353955375,0.61952862,0.690763052,0.734636872,0.710794297,0.26815323,0.555263158,0.369666244,0.495662949,0.421276596,0.133661337,0.48961039,0.53340185,0.543390515,0.308176101,0.509375,0.694736842,0.53708134,0.532827758,0.596870343,0.675862069,0.578979717,0.49744305,0.24742268,0.534545455,0.705555556,0.550932568,0.307692308
0.604453871,0.646209386,0.707729469,0.729569094,0.494152047,0.622119816,0.320235756,0.607758621,0.101522843,0.535286285,0.60928,0.337962963,0.687606112,0.285998014,0.342767296,0.695454545,0.484288355,0.630942092,0.551937984,0.628482972,0.484391819,0.431279621,0.179896462,0.52866242,0.6660746,0.429006085,0.63973064,0.742971888,0.76396648,0.765784114,0.341337907,0.597368421,0.475707647,0.547294506,0.444680851,0.200082001,0.551948052,0.577595067,0.640262361,0.371069182,0.5515625,0.722807018,0.595095694,0.568148764,0.631892697,0.710344828,0.65457898,0.530915853,0.402061856,0.584727273,0.711111111,0.634146341,0.346153846
0.639448568,0.657039711,0.732689211,0.756315007,0.537524366,0.651497696,0.432220039,0.646551724,0.106598985,0.572902796,0.62464,0.425925926,0.689303905,0.353028798,0.362421384,0.722727273,0.510166359,0.674157303,0.607751938,0.66873065,0.557588805,0.506319115,0.197152718,0.547770701,0.710479574,0.464503043,0.663299663,0.793172691,0.774441341,0.818737271,0.420811893,0.623684211,0.558935361,0.570838496,0.459574468,0.241492415,0.581818182,0.609455293,0.717961655,0.41509434,0.57265625,0.733333333,0.623205742,0.597132765,0.646050671,0.75862069,0.710510141,0.549046955,0.417525773,0.602181818,0.738888889,0.771879484,0.5
0.499469777,0.570397112,0.67310789,0.641901932,0.414595517,0.56797235,0.161100196,0.474137931,0.060913706,0.495339547,0.52672,0.277777778,0.602716469,0.157398213,0.212264151,0.557575758,0.360443623,0.532411409,0.451162791,0.452012384,0.334768568,0.320695103,0.072476273,0.401273885,0.580817052,0.281947262,0.558922559,0.616465863,0.715083799,0.694501018,0.219554031,0.510526316,0.303760034,0.461792648,0.417021277,0.061090611,0.45974026,0.469681398,0.50554995,0.226415094,0.4625,0.642105263,0.486842105,0.528984002,0.577496274,0.565517241,0.540258144,0.450953045,0.12371134,0.442909091,0.633333333,0.601147776,0.384615385
0.499469777,0.57400722,0.671095008,0.606240713,0.394858674,0.553571429,0.092337917,0.448275862,0.050761421,0.492010652,0.54112,0.25462963,0.592529711,0.111717974,0.187893082,0.531818182,0.336414048,0.515989628,0.437209302,0.383900929,0.284176534,0.264612954,0.04659189,0.371019108,0.575488455,0.247464503,0.542087542,0.59437751,0.703910615,0.645621181,0.17838765,0.486842105,0.231094212,0.463031805,0.417021277,0.038540385,0.437662338,0.449126413,0.451059536,0.194968553,0.46875,0.628070175,0.485645933,0.519842094,0.570044709,0.544827586,0.508912108,0.438400744,0.077319588,0.395636364,0.627777778,0.552367288,0.423076923
0.518557794,0.602888087,0.676731079,0.6448737,0.393884016,0.560483871,0.096267191,0.461206897,0.050761421,0.500166445,0.54976,0.263888889,0.601018676,0.138530288,0.213836478,0.563636364,0.323475046,0.54278306,0.465116279,0.359133127,0.314316469,0.264612954,0.054788611,0.382165605,0.611012433,0.292089249,0.545454545,0.616465863,0.708100559,0.649694501,0.193825043,0.494736842,0.241656105,0.48409748,0.425531915,0.051660517,0.493506494,0.452209661,0.467204844,0.20754717,0.48828125,0.638596491,0.50777512,0.536671515,0.579731744,0.517241379,0.523048556,0.449093445,0.113402062,0.411636364,0.644444444,0.55954089,0.461538462
0.53340403,0.646209386,0.683977456,0.705794948,0.414595517,0.580069124,0.170923379,0.521551724,0.07106599,0.513814913,0.57184,0.24537037,0.63327674,0.193147964,0.266509434,0.633333333,0.41219963,0.560933449,0.502325581,0.399380805,0.361679225,0.315955766,0.093183779,0.460987261,0.626998224,0.367139959,0.589225589,0.668674699,0.718575419,0.67413442,0.218982276,0.531578947,0.29235319,0.505576208,0.461702128,0.104141041,0.528571429,0.476875642,0.513622603,0.264150943,0.51484375,0.684210526,0.543660287,0.553916476,0.602086438,0.510344828,0.561770129,0.465829847,0.175257732,0.456,0.666666667,0.539454806,0.461538462
0.537645811,0.78700361,0.683977456,0.690936107,0.429093567,0.589861751,0.208251473,0.530172414,0.060913706,0.511318242,0.5824,0.240740741,0.650254669,0.227408143,0.309748428,0.681818182,0.439926063,0.571305099,0.51627907,0.46130031,0.392895587,0.348341232,0.141932701,0.515127389,0.630550622,0.382352941,0.62962963,0.692771084,0.725558659,0.702647658,0.251000572,0.552631579,0.345585129,0.520859149,0.491489362,0.129151292,0.537662338,0.495375128,0.551463169,0.320754717,0.5265625,0.726315789,0.554425837,0.56004571,0.60804769,0.544827586,0.58143823,0.486750349,0.195876289,0.490909091,0.716666667,0.552367288,0.423076923
0.553552492,0.873646209,0.680354267,0.70282318,0.437378168,0.611175115,0.26129666,0.564655172,0.055837563,0.506990679,0.57728,0.25462963,0.65704584,0.253723932,0.325471698,0.7,0.430683919,0.589455488,0.502325581,0.560371517,0.421959096,0.402053712,0.168679896,0.530254777,0.618117229,0.379310345,0.663299663,0.696787149,0.730446927,0.743380855,0.309891366,0.55,0.427967892,0.532011565,0.50212766,0.147191472,0.546753247,0.512846865,0.550454087,0.364779874,0.5421875,0.747368421,0.564593301,0.569395387,0.615499255,0.593103448,0.598647818,0.507670851,0.216494845,0.515636364,0.783333333,0.548063128,0.423076923
0.556733828,0.909747292,0.67431562,0.729569094,0.44785575,0.618663594,0.149312377,0.543103448,0.050761421,0.503828229,0.57856,0.287037037,0.685908319,0.235352532,0.323899371,0.686363636,0.42883549,0.585998271,0.514728682,0.609907121,0.406889128,0.383096367,0.176445211,0.51910828,0.603907638,0.348884381,0.673400673,0.692771084,0.737430168,0.729124236,0.265866209,0.542105263,0.346007605,0.548533664,0.517021277,0.154571546,0.545454545,0.528263104,0.495459132,0.308176101,0.53984375,0.743859649,0.561602871,0.575420736,0.622205663,0.579310345,0.600491703,0.533240353,0.221649485,0.511272727,0.816666667,0.532281205,0.384615385
0.564156946,0.920577617,0.678743961,0.720653789,0.463815789,0.623847926,0.137524558,0.538793103,0.050761421,0.511151798,0.584,0.296296296,0.699490662,0.256206554,0.330188679,0.683333333,0.42883549,0.597234226,0.514728682,0.628482972,0.417653391,0.383096367,0.176876618,0.526273885,0.618117229,0.355983773,0.683501684,0.708835341,0.742318436,0.729124236,0.263579188,0.555263158,0.362906633,0.553077241,0.531914894,0.166461665,0.564935065,0.536485098,0.498990918,0.320754717,0.5390625,0.764912281,0.569976077,0.591626844,0.631147541,0.586206897,0.607252612,0.537424454,0.24742268,0.52,0.816666667,0.533715925,0.307692308
0.555673383,0.844765343,0.67431562,0.716196137,0.464546784,0.60656682,0.180746562,0.534482759,0.060913706,0.513149134,0.57216,0.296296296,0.702886248,0.253723932,0.313679245,0.660606061,0.414048059,0.588591184,0.502325581,0.563467492,0.410118407,0.373617694,0.160483175,0.52866242,0.611012433,0.345841785,0.65993266,0.702811245,0.745111732,0.714867617,0.272727273,0.555263158,0.405154204,0.539859562,0.540425532,0.146371464,0.55974026,0.548818088,0.532795156,0.371069182,0.51953125,0.712280702,0.567583732,0.583939331,0.629657228,0.55862069,0.583282114,0.533240353,0.231958763,0.516363636,0.788888889,0.533715925,0.423076923
0.566277837,0.696750903,0.699677939,0.739970282,0.488060429,0.616935484,0.214145383,0.530172414,0.091370558,0.532789614,0.60288,0.347222222,0.704584041,0.287984111,0.349842767,0.701515152,0.452865065,0.605877269,0.525581395,0.59752322,0.444564047,0.407582938,0.178170837,0.541401274,0.614564831,0.356997972,0.663299663,0.726907631,0.76047486,0.735234216,0.294453974,0.586842105,0.457963667,0.559273028,0.578723404,0.185321853,0.575324675,0.557040082,0.579212916,0.396226415,0.53125,0.726315789,0.594497608,0.596093912,0.638599106,0.613793103,0.605408728,0.536494654,0.262886598,0.549818182,0.75,0.550932568,0.461538462
0.634146341,0.671480144,0.753220612,0.781575037,0.566154971,0.658986175,0.333988212,0.63362069,0.101522843,0.599034621,0.648,0.444444444,0.736842105,0.382820258,0.421383648,0.775757576,0.528650647,0.685393258,0.629457364,0.656346749,0.550053821,0.467614534,0.233390854,0.599522293,0.687388988,0.444219067,0.7003367,0.805220884,0.80027933,0.788187373,0.390508862,0.644736842,0.587241234,0.6133829,0.621276596,0.269782698,0.638961039,0.61356629,0.690716448,0.477987421,0.5734375,0.764912281,0.66208134,0.637440266,0.680327869,0.662068966,0.693915181,0.577405858,0.417525773,0.613090909,0.766666667,0.639885222,0.461538462
0.662778367,0.667870036,0.766908213,0.814264487,0.599902534,0.686059908,0.455795678,0.668103448,0.111675127,0.631158455,0.65568,0.523148148,0.741935484,0.45183714,0.446540881,0.806060606,0.545286506,0.713050994,0.674418605,0.678018576,0.627556512,0.52685624,0.251078516,0.626592357,0.726465364,0.477687627,0.720538721,0.837349398,0.805865922,0.843177189,0.462550029,0.660526316,0.684833122,0.640231309,0.65106383,0.311603116,0.668831169,0.634121274,0.755297679,0.534591195,0.59296875,0.78245614,0.686004785,0.666943694,0.695230999,0.724137931,0.746158574,0.589958159,0.448453608,0.629818182,0.788888889,0.754662841,0.576923077
0.532343584,0.602888087,0.704911433,0.708766716,0.48964425,0.610599078,0.237721022,0.49137931,0.065989848,0.559587217,0.58688,0.398148148,0.667232598,0.233862959,0.294811321,0.640909091,0.410351201,0.577355229,0.510077519,0.473684211,0.414424112,0.354660348,0.119499569,0.486464968,0.605683837,0.289046653,0.61952862,0.684738956,0.75698324,0.729124236,0.281875357,0.565789474,0.430502746,0.543577034,0.621276596,0.142681427,0.57012987,0.504624872,0.543895055,0.327044025,0.5078125,0.694736842,0.573564593,0.601495948,0.632637854,0.503448276,0.584511371,0.494653649,0.175257732,0.467636364,0.705555556,0.598278336,0.538461538
0.515376458,0.59566787,0.691626409,0.690936107,0.452241715,0.591589862,0.135559921,0.448275862,0.065989848,0.555259654,0.5776,0.365740741,0.653650255,0.179741807,0.26572327,0.609090909,0.378927911,0.560933449,0.486821705,0.40247678,0.363832078,0.274091627,0.088438309,0.432324841,0.595026643,0.239350913,0.606060606,0.644578313,0.740921788,0.676171079,0.228702115,0.547368421,0.345585129,0.527054936,0.625531915,0.114391144,0.555844156,0.480986639,0.486377397,0.283018868,0.49921875,0.666666667,0.553229665,0.593392894,0.625186289,0.482758621,0.542102028,0.480241748,0.097938144,0.417454545,0.688888889,0.542324247,0.5
0.54931071,0.602888087,0.698067633,0.72808321,0.456384016,0.602534562,0.170923379,0.487068966,0.07106599,0.565912117,0.58464,0.393518519,0.670628183,0.220456802,0.299528302,0.63030303,0.399260628,0.585998271,0.527131783,0.383900929,0.413347686,0.290679305,0.108283003,0.454617834,0.611012433,0.27484787,0.61952862,0.670682731,0.749301676,0.688391039,0.255574614,0.563157895,0.365863963,0.552251136,0.646808511,0.143911439,0.592207792,0.489208633,0.530776993,0.295597484,0.5234375,0.687719298,0.592105263,0.60523582,0.637853949,0.462068966,0.566687154,0.493258949,0.144329897,0.432727273,0.705555556,0.542324247,0.5
0.551431601,0.664259928,0.693639291,0.745913819,0.465643275,0.611175115,0.157170923,0.5,0.081218274,0.566577896,0.60256,0.37962963,0.679117148,0.243793446,0.33254717,0.683333333,0.426987061,0.598962835,0.551937984,0.408668731,0.427341227,0.312796209,0.130284728,0.510350318,0.621669627,0.304259635,0.656565657,0.708835341,0.756284916,0.694501018,0.237278445,0.571052632,0.376425856,0.567947129,0.689361702,0.164411644,0.614285714,0.507708119,0.545408678,0.314465409,0.5359375,0.722807018,0.60645933,0.614169956,0.654247392,0.482758621,0.577750461,0.50348675,0.154639175,0.451636364,0.727777778,0.540889527,0.5
0.570519618,0.801444043,0.695652174,0.76077266,0.487938596,0.626728111,0.249508841,0.556034483,0.096446701,0.573901465,0.61952,0.402777778,0.709677419,0.287984111,0.383647799,0.73030303,0.458410351,0.623163354,0.572093023,0.492260062,0.465016146,0.374407583,0.180327869,0.562101911,0.639431616,0.345841785,0.71043771,0.740963855,0.764664804,0.729124236,0.312750143,0.589473684,0.467680608,0.594382487,0.727659574,0.206232062,0.64025974,0.539568345,0.593340061,0.377358491,0.55703125,0.775438596,0.623803828,0.628506129,0.668405365,0.531034483,0.613398894,0.537424454,0.190721649,0.509090909,0.777777778,0.56527977,0.423076923
0.580063627,0.888086643,0.69041868,0.771173848,0.503289474,0.653225806,0.302554028,0.564655172,0.106598985,0.568242344,0.6096,0.435185185,0.724957555,0.306852036,0.408018868,0.756060606,0.495378928,0.634399309,0.56744186,0.594427245,0.493003229,0.453396524,0.205349439,0.578025478,0.63410302,0.34989858,0.754208754,0.74497992,0.771648045,0.800407332,0.373356204,0.592105263,0.54034643,0.607187113,0.744680851,0.220582206,0.655844156,0.563206578,0.591826438,0.440251572,0.57421875,0.8,0.627990431,0.642946187,0.679582712,0.593103448,0.623847572,0.567178057,0.206185567,0.534545455,0.833333333,0.558106169,0.384615385
0.557794274,0.916967509,0.68236715,0.756315007,0.511574074,0.661290323,0.174852652,0.551724138,0.096446701,0.55476032,0.61024,0.449074074,0.743633277,0.294935452,0.391509434,0.748484848,0.438077634,0.617977528,0.541085271,0.619195046,0.458557589,0.409162717,0.204486626,0.550159236,0.626998224,0.324543611,0.750841751,0.726907631,0.771648045,0.782077393,0.303030303,0.592105263,0.421208281,0.610904585,0.75106383,0.203362034,0.636363636,0.564234327,0.537840565,0.34591195,0.56953125,0.785964912,0.618421053,0.644920008,0.677347243,0.579310345,0.610325753,0.581589958,0.201030928,0.511272727,0.85,0.543758967,0.307692308
0.562036055,0.920577617,0.683574879,0.76077266,0.524122807,0.661866359,0.16502947,0.547413793,0.096446701,0.559420772,0.61376,0.462962963,0.748726655,0.311320755,0.386792453,0.742424242,0.441774492,0.624027658,0.545736434,0.631578947,0.459634015,0.407582938,0.203192407,0.563694268,0.63410302,0.338742394,0.764309764,0.718875502,0.775837989,0.788187373,0.290451687,0.597368421,0.442332066,0.606361008,0.757446809,0.207052071,0.637662338,0.581706064,0.542381433,0.352201258,0.56875,0.803508772,0.629186603,0.660502805,0.683308495,0.579310345,0.611555009,0.589028359,0.226804124,0.523636364,0.85,0.56241033,0.307692308
0.557794274,0.859205776,0.685990338,0.757800892,0.527290448,0.65264977,0.227897839,0.530172414,0.106598985,0.562250333,0.60288,0.467592593,0.748726655,0.304865938,0.382861635,0.73030303,0.432532348,0.622299049,0.528682171,0.557275542,0.468245425,0.392575039,0.184641933,0.550159236,0.626998224,0.335699797,0.750841751,0.718875502,0.780726257,0.751527495,0.307604345,0.6,0.490071821,0.602230483,0.75106383,0.192701927,0.636363636,0.589928058,0.571140262,0.396226415,0.559375,0.761403509,0.638755981,0.651568668,0.685543964,0.565517241,0.598647818,0.583914458,0.237113402,0.513454545,0.8,0.56241033,0.307692308
0.577942736,0.758122744,0.706924316,0.756315007,0.549951267,0.673963134,0.290766208,0.568965517,0.111675127,0.584221039,0.63552,0.486111111,0.758913413,0.342105263,0.411949686,0.757575758,0.482439926,0.622299049,0.589147287,0.60371517,0.491926803,0.430489731,0.203623814,0.585191083,0.619893428,0.363083164,0.764309764,0.75502008,0.791201117,0.761710794,0.324185249,0.655263158,0.553020701,0.616687319,0.778723404,0.235752358,0.675324675,0.605344296,0.620585267,0.41509434,0.578125,0.764912281,0.655502392,0.666424268,0.696721311,0.579310345,0.642901045,0.59553696,0.278350515,0.552727273,0.783333333,0.596843615,0.384615385
0.669141039,0.682310469,0.767310789,0.809806835,0.652777778,0.725806452,0.440078585,0.693965517,0.152284264,0.658455393,0.696,0.643518519,0.791171477,0.469215492,0.511792453,0.848484848,0.554528651,0.690579084,0.727131783,0.671826625,0.612486545,0.511848341,0.276100086,0.659235669,0.698046181,0.468559838,0.797979798,0.837349398,0.839385475,0.83503055,0.412807318,0.707894737,0.677651035,0.685254027,0.80212766,0.32800328,0.750649351,0.669064748,0.753279516,0.490566038,0.64140625,0.807017544,0.733851675,0.722002909,0.749627422,0.64137931,0.741856177,0.639702464,0.448453608,0.637818182,0.8,0.68866571,0.423076923
0.688229056,0.689530686,0.784621578,0.832095097,0.677022417,0.752304147,0.506876228,0.706896552,0.16751269,0.686251664,0.69952,0.689814815,0.787775891,0.500496524,0.524371069,0.863636364,0.57116451,0.713915298,0.756589147,0.678018576,0.679224973,0.55371248,0.286022433,0.662420382,0.730017762,0.490872211,0.818181818,0.87751004,0.838687151,0.859470468,0.480846198,0.721052632,0.768905788,0.703428335,0.812765957,0.351783518,0.781818182,0.689619733,0.797174571,0.51572327,0.65,0.814035088,0.755382775,0.741948888,0.754843517,0.703448276,0.793484942,0.648070665,0.474226804,0.648727273,0.833333333,0.786226686,0.5
0.529162248,0.613718412,0.702093398,0.707280832,0.54751462,0.668778802,0.257367387,0.517241379,0.121827411,0.6060253,0.61504,0.513888889,0.704584041,0.266633565,0.326257862,0.689393939,0.426987061,0.58167675,0.578294574,0.448916409,0.43810549,0.375197472,0.165228645,0.541401274,0.593250444,0.283975659,0.703703704,0.702811245,0.779329609,0.737270876,0.280731847,0.6,0.4626109,0.583643123,0.759574468,0.174251743,0.609090909,0.563206578,0.567103935,0.257861635,0.53828125,0.712280702,0.619019139,0.667670891,0.685543964,0.510344828,0.584511371,0.557415156,0.170103093,0.482909091,0.716666667,0.62266858,0.423076923
0.53340403,0.602888087,0.695249597,0.705794948,0.528630604,0.657834101,0.143418468,0.49137931,0.126903553,0.60569241,0.60896,0.5,0.701188455,0.221449851,0.314465409,0.665151515,0.406654344,0.564390666,0.55503876,0.374613003,0.378902045,0.305687204,0.145815358,0.499203822,0.580817052,0.242393509,0.696969697,0.668674699,0.765363128,0.690427699,0.230989137,0.578947368,0.365019011,0.577447336,0.761702128,0.141861419,0.61038961,0.556012333,0.514127144,0.226415094,0.5375,0.69122807,0.610047847,0.666216497,0.679582712,0.475862069,0.54824831,0.548582055,0.113402062,0.445818182,0.711111111,0.586800574,0.384615385
0.555673383,0.613718412,0.695652174,0.731054978,0.525584795,0.665322581,0.196463654,0.525862069,0.126903553,0.612516644,0.61024,0.518518519,0.711375212,0.242303873,0.333333333,0.692424242,0.414048059,0.585998271,0.604651163,0.359133127,0.403659849,0.319115324,0.159188956,0.508757962,0.595026643,0.265720081,0.71043771,0.68875502,0.762569832,0.698574338,0.252715838,0.571052632,0.409801436,0.597273854,0.768085106,0.158671587,0.636363636,0.561151079,0.536326942,0.213836478,0.56484375,0.70877193,0.619617225,0.671930189,0.682563338,0.475862069,0.561155501,0.552301255,0.12371134,0.459636364,0.727777778,0.596843615,0.423076923
0.564156946,0.664259928,0.700885668,0.734026746,0.531676413,0.671658986,0.243614931,0.560344828,0.126903553,0.614014647,0.62496,0.5,0.73344652,0.273584906,0.375786164,0.737878788,0.439926063,0.594641314,0.612403101,0.399380805,0.42088267,0.362559242,0.174288179,0.534235669,0.609236234,0.328600406,0.757575758,0.714859438,0.768854749,0.727087576,0.270440252,0.6,0.457118716,0.609665428,0.785106383,0.190241902,0.662337662,0.587872559,0.551967709,0.257861635,0.58125,0.729824561,0.63576555,0.68408477,0.693740686,0.475862069,0.582667486,0.567642957,0.154639175,0.489454545,0.733333333,0.582496413,0.384615385
0.587486744,0.819494585,0.706119163,0.734026746,0.554702729,0.686059908,0.298624754,0.594827586,0.131979695,0.620838881,0.63968,0.509259259,0.75721562,0.324726912,0.438679245,0.792424242,0.471349353,0.617113224,0.615503876,0.492260062,0.467168999,0.422590837,0.233822261,0.608280255,0.625222025,0.367139959,0.811447811,0.763052209,0.789106145,0.767820774,0.321898228,0.618421053,0.524714829,0.634448575,0.829787234,0.239442394,0.690909091,0.617677287,0.595358224,0.327044025,0.60546875,0.796491228,0.650119617,0.694473301,0.706408346,0.524137931,0.611555009,0.60390516,0.190721649,0.551272727,0.811111111,0.595408895,0.346153846
0.607635207,0.895306859,0.705716586,0.738484398,0.570175439,0.71140553,0.359528487,0.625,0.131979695,0.624667111,0.64096,0.532407407,0.767402377,0.35898709,0.469339623,0.81969697,0.495378928,0.630077787,0.631007752,0.609907121,0.501614639,0.498420221,0.268766178,0.644904459,0.642984014,0.384381339,0.835016835,0.773092369,0.797486034,0.806517312,0.389365352,0.623684211,0.6121673,0.653448988,0.836170213,0.258712587,0.709090909,0.633093525,0.604944501,0.377358491,0.634375,0.824561404,0.662679426,0.708601704,0.711624441,0.593103448,0.635525507,0.624825662,0.226804124,0.589090909,0.877777778,0.596843615,0.307692308
0.600212089,0.920577617,0.706521739,0.753343239,0.58211501,0.720046083,0.241650295,0.625,0.131979695,0.616511318,0.65408,0.541666667,0.787775891,0.344587885,0.444968553,0.812121212,0.489833641,0.619706137,0.621705426,0.674922601,0.487621098,0.451816746,0.271354616,0.614649682,0.642984014,0.369168357,0.831649832,0.763052209,0.80377095,0.794297352,0.34591195,0.647368421,0.550485847,0.665014457,0.840425532,0.250102501,0.707792208,0.65364851,0.538849647,0.333333333,0.6421875,0.821052632,0.660287081,0.71223769,0.721311475,0.55862069,0.639213276,0.645281265,0.211340206,0.564363636,0.905555556,0.553802009,0.230769231
0.607635207,0.949458484,0.714975845,0.762258544,0.597953216,0.730990783,0.243614931,0.646551724,0.131979695,0.625832224,0.66656,0.555555556,0.796264856,0.367924528,0.461477987,0.8,0.510166359,0.637856525,0.648062016,0.690402477,0.493003229,0.455766193,0.276962899,0.640923567,0.662522202,0.392494929,0.848484848,0.773092369,0.809357542,0.794297352,0.342481418,0.663157895,0.539923954,0.671210244,0.855319149,0.257482575,0.724675325,0.67934224,0.556508577,0.339622642,0.65,0.821052632,0.667464115,0.730105963,0.72876304,0.572413793,0.644744929,0.660158066,0.211340206,0.579636364,0.905555556,0.56241033,0.230769231
0.594909862,0.873646209,0.718599034,0.751857355,0.590521442,0.716013825,0.286836935,0.650862069,0.152284264,0.625665779,0.65504,0.560185185,0.791171477,0.353028798,0.450471698,0.777272727,0.493530499,0.6326707,0.658914729,0.622291022,0.479009688,0.437598736,0.250215703,0.625,0.660746004,0.377281947,0.818181818,0.757028112,0.813547486,0.757637475,0.349342481,0.631578947,0.594423321,0.661296985,0.855319149,0.233702337,0.722077922,0.689619733,0.577699294,0.364779874,0.63203125,0.78245614,0.657894737,0.72397673,0.718330849,0.551724138,0.6244622,0.655044166,0.211340206,0.557818182,0.838888889,0.566714491,0.269230769
0.607635207,0.729241877,0.739935588,0.774145617,0.620735867,0.729262673,0.345776031,0.689655172,0.16751269,0.655126498,0.6864,0.560185185,0.797962649,0.382323734,0.477987421,0.806060606,0.536044362,0.644770959,0.682170543,0.640866873,0.508073197,0.45892575,0.273080242,0.652866242,0.662522202,0.417849899,0.835016835,0.789156627,0.828910615,0.767820774,0.375071469,0.673684211,0.656949725,0.688145394,0.870212766,0.275522755,0.736363636,0.694758479,0.624117053,0.408805031,0.65703125,0.8,0.684808612,0.739559526,0.739940387,0.593103448,0.655193608,0.674569967,0.278350515,0.592,0.833333333,0.602582496,0.269230769
0.693531283,0.696750903,0.799919485,0.824665676,0.726120858,0.781682028,0.487229862,0.801724138,0.223350254,0.7373502,0.74272,0.680555556,0.823429542,0.489572989,0.577830189,0.892424242,0.622920518,0.721694036,0.779844961,0.699690402,0.630785791,0.529225908,0.331320104,0.711783439,0.763765542,0.521298174,0.868686869,0.875502008,0.875,0.83095723,0.48542024,0.726315789,0.815378116,0.755472945,0.9,0.374743747,0.816883117,0.757451182,0.743693239,0.48427673,0.709375,0.835087719,0.76854067,0.792333264,0.781669151,0.648275862,0.749846343,0.722919572,0.510309278,0.669090909,0.844444444,0.692969871,0.346153846
