Record_ID#	SALARY	ROOKIE	POS	G	PA	AB	H	1B	2B	3B	HR	TB	BB	UBB	IBB	HBP	SF	SH	ROE	RBI	LEADOFF_PA	DP	TP	WP	PB	END_GAME	SO	BK	INTERFERENCE	FC	TOB	OUT	SIT_DP	GIDP	PITCHES	BALLS	STRIKES	FB	GB	LD	POP	Batted Balls	PA_P	PA_C	PA_1B	PA_2B	PA_3B	PA_SS	PA_LF	PA_CF	PA_RF	PA_DH	PA_PH	PA_PR	G_P	G_C	G_1B	G_2B	G_3B	G_SS	G_LF	G_CF	G_RF	G_DH	G_PH	G_PR	AVG	OBP	SLG	D_ISO	TBP	BBr	UBBr	IBBR	SO/BB	ABR	HITR	B1R	B2R	B3R	HRr	HBPR	SFR	SHR	ROEr	SOr	OUTR	NSOR	RBIR	LEADOFFR	END_GAMER	DP%	FB%	GB%	LD%	POP%	SB	CS	PICKOFF	R	SB%	RUNR	D_BPF	PA%	D_MLVr	D_PMLVr	D_RPMLVr	D_VORPr	D_MLV	D_PMLV	D_RPMLV	D_VORP	D_NETDP	D_EqA	D_EqR	D_RAR	D_RAP	D_RARP	D_OUTS_EQ	PA_ROB	R1	R2	R3	R1_BI	R2_BI	R3_BI	ROB	OBI	R1BI%	R2BI%	R3BI%	OBI%
0.834038055	0.1440217391	0	0.4444444444	0.972972973	1	1	0.9567307692	0.7272727273	0.6851851852	1	0.3333333333	0.9550898204	0.5371900826	0.5277777778	0.2352941176	0.037037037	0.2727272727	0.3333333333	0.6	0.4620689655	1	0.303030303	0	0.2857142857	0	0.8	0.4	0	0	0.2	0.9125874126	1	0.5568181818	0.28125	0.9182476716	0.8038585209	0.9725947522	0.7552083333	0.7768361582	0.9379844961	0.6585365854	0.9748743719	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.9813664596	0	0	0	0	0	0	0.7615658363	0.6477987421	0.6576923077	0.571884984	0.7465349882	0.3310712555	0.3316804408	0.197586727	0.0643431635	0.7158176944	0.8024814722	0.5195341159	0.5861235344	1	0.2872777018	0.0260540971	0.1198536139	0.16375	0.3189189189	0.1844631946	0.3447412354	0.5579259543	0.3756859876	0.8904113788	0.3119793733	0.337164751	0.4216216216	0.4279279279	0.6146341463	0.4036697248	0.8235294118	0.9375	0.5555555556	0.904	0.789	0.7143546209	0.4286633855	0.9824561404	0.6758865248	0.744612929	0.729008579	0.7616191904	0.4987971131	0.6321942446	0.6465254792	0.7072	0.3548387097	0.846473029	0.8344594595	0.6356968215	0.677480916	0.7555147059	1	0.5916230366	0.5734767025	0.6358381503	0.5535714286	0.3461538462	0.380952381	0.5625	0.6156716418	0.4857142857	0.3706293706	0.2929936306	0.415	0.4813278008
0.8350951374	0.1757246377	0	0.3333333333	0.9797297297	0.9622905028	0.9040247678	0.8846153846	0.6136363636	0.7777777778	0.1052631579	0.6875	0.9760479042	0.7685950413	0.8148148148	0.1470588235	0.1481481481	1	0	0.7333333333	0.8482758621	0.3987138264	0.6060606061	0	0.9285714286	0.6	0.4	0.5846153846	0.25	0.3333333333	0.2	0.9685314685	0.8980044346	0.8465909091	0.46875	0.9582614695	0.9284565916	0.9498542274	0.8385416667	0.5141242938	0.9379844961	0.4390243902	0.8157453936	0	0	0	0	1	0	0	0	0	0.0067453626	0	0	0	0	0	0	1	0	0	0	0	0.0071428571	0	0	0.7793594306	0.748427673	0.7711538462	0.7412140575	0.8074564157	0.5307804169	0.5790633609	0.1280165913	0.0661304736	0.4872207328	0.7584311766	0.4240187087	0.6898344011	0.1092369478	0.6128590971	0.1079952267	0.4559316865	0	0.4054054054	0.3380855397	0.2184730962	0.3374629293	0.7904667329	0.1582674269	0.1616422055	0.3754789272	0.6243243243	0.2162162162	0.8	0.3165137615	0.2205882353	0.3125	0.2222222222	0.92	0.75	0.7536658306	0.4306241892	0.9473684211	0.7730496454	0.7956903432	0.7814055076	0.7871064468	0.6744186047	0.7176258993	0.7245516167	0.7344	0.3718738673	0.898340249	0.9175675676	0.7913610432	0.7700381679	0.8226102941	0.8858350951	0.9345549738	0.8243727599	0.8439306358	1	0.8846153846	0.4761904762	1	0.9067164179	0.8571428571	0.6643356643	0.2802547771	0.417	0.6099585062
0.8361522199	0.1277173913	0	0.7777777778	0.8310810811	0.7290502793	0.6904024768	0.6394230769	0.4659090909	0.4444444444	0.1578947368	0.5208333333	0.7035928144	0.6198347107	0.6388888889	0.1764705882	0.1111111111	0.1818181818	0	0.3333333333	0.5793103448	0.3987138264	0.303030303	0	0.3571428571	0	0.5333333333	0.6666666667	0.25	0	0	0.7237762238	0.7006651885	0.6590909091	0.21875	0.7616419455	0.7049839228	0.7795918367	0.5833333333	0.3531073446	0.6124031008	0.256097561	0.5427135678	0	0	0	0	0	0	0	0	0.8100719424	0	0.0652173913	0	0	0	0	0	0	0	0	0	0.8525641026	0	0.064516129	0	0.7117437722	0.7201257862	0.7019230769	0.6869009585	0.7429130246	0.5593795444	0.5906336088	0.1987179487	0.1108132261	0.518945487	0.6990590391	0.4192956713	0.5098513236	0.2116465863	0.6005471956	0.1048130469	0.1070448307	0	0.2378378378	0.5568810009	0.2744959548	0.1993925189	0.6906392097	0.3171785911	0.2788575962	0.2222222222	0.6459459459	0.2364864865	0.7658536585	0.2706422018	0.0294117647	0.125	0	0.552	0.5	0.5849411538	0.8993850206	0.7280701754	0.690070922	0.6671987231	0.6619306028	0.6574212894	0.4643143545	0.4397482014	0.4431839815	0.436	0.2116708953	0.8381742739	0.5689189189	0.4735126324	0.4188931298	0.4430147059	0.6765327696	0.667539267	0.6487455197	0.6473988439	0.6517857143	0.4615384615	0.5476190476	0.5208333333	0.6791044776	0.5619047619	0.4405594406	0.4140127389	0.329	0.510373444
0.8372093023	0.0036231884	0	0.3333333333	0.9391891892	0.8910614525	0.907120743	0.8125	0.5681818182	0.7592592593	0	0.6041666667	0.880239521	0.3223140496	0.3055555556	0.1764705882	0.3703703704	0.6363636364	0	0.4666666667	0.6482758621	0.3826366559	0.5454545455	0	1	0	0.8666666667	0.5487179487	0.25	0	0.4	0.7482517483	0.933481153	0.7386363636	0.46875	0.8406347016	0.6864951768	0.9265306122	0.8489583333	0.4830508475	0.8527131783	0.743902439	0.824120603	0	0	0.1862464183	0	0.7554644809	0	0	0	0	0	0.0217391304	0	0	0	0.4099378882	0	0.8113207547	0	0	0	0	0	0.0215053763	0	0.6903914591	0.5503144654	0.6692307692	0.6517571885	0.776259236	0.1948618517	0.1862258953	0.165158371	0.2019660411	0.7832439678	0.7468565243	0.4224137931	0.7234376889	0	0.5786593707	0.2903739061	0.3116803904	0	0.2756756757	0.3430317137	0.4350520098	0.4946905195	0.6347671562	0.1762001104	0.3764379215	0.4291187739	0.627027027	0.1599099099	0.6829268293	0.5321100917	0.0882352941	0.125	0.1111111111	0.736	0.75	0.6478390893	0.5618891057	0.9035087719	0.6269503546	0.6209098164	0.6226760637	0.6244377811	0.3913392141	0.3839928058	0.4289017868	0.4312	0.4465386009	0.8049792531	0.6472972973	0.4547677262	0.3396946565	0.4117647059	0.9069767442	0.8089005236	0.7240143369	0.838150289	0.6517857143	0.5384615385	0.5	0.6458333333	0.7798507463	0.619047619	0.4615384615	0.2951167728	0.408	0.489626556
0.8382663848	0.1002415217	0	0.6666666667	0.9594594595	0.9748603352	0.9164086687	0.7932692308	0.5056818182	0.7222222222	0.2631578947	0.6875	0.9281437126	0.8016528926	0.7685185185	0.4117647059	0.4074074074	0.1818181818	0	0.1333333333	0.6137931034	0.8553054662	0.1818181818	0	0.2857142857	0.2	0.6666666667	0.6461538462	0.25	0	0	0.9405594406	0.9600886918	0.6477272727	0.15625	1	0.9565916399	1	0.9635416667	0.4830508475	0.6356589147	0.5975609756	0.7939698492	0	0	0	0	0	0	0	1	0	0.0489038786	0	0	0	0	0	0	0	0	0	0.9496855346	0	0.0428571429	0	0	0.6583629893	0.7012578616	0.7096153846	0.7444089457	0.7423818033	0.5492001939	0.5344352617	0.3542609351	0.072386059	0.4893208222	0.639353818	0.2986518709	0.6327813369	0.2694779116	0.6060191518	0.2937549722	0.0817322354	0	0.072972973	0.3794006401	0.3161679723	0.3763273701	0.5413160508	0.7360063761	0.2661642205	0.1609195402	0.7756756757	0.1891891892	0.4536585366	0.4449541284	0.5588235294	0.3125	0.2222222222	0.808	0.884	0.6539166506	0.6374493707	0.9736842105	0.690070922	0.7222665603	0.7108374051	0.7466266867	0.5244587009	0.5854316547	0.6087670518	0.6736	0.1471547662	0.8651452282	0.8351351351	0.67400163	0.641221374	0.7058823529	0.9238900634	0.7094240838	0.6738351254	0.7687861272	0.5089285714	0.5384615385	0.5	0.4583333333	0.7014925373	0.5333333333	0.4895104895	0.3205944798	0.367	0.4605809129
0.8393234672	0.0489130435	0	0.2222222222	0.972972973	0.8938547486	0.9318885449	0.8942307692	0.7272727273	0.7592592593	0.0526315789	0.3541666667	0.8293413174	0.2148760331	0.1944444444	0.1470588235	0.037037037	0.8181818182	0.4	0.6	0.6068965517	0.4308681672	0.5454545455	0	0.2142857143	0.2	0.6	0.3230769231	0	0	0.2	0.7307692308	0.9467849224	0.7102272727	0.4375	0.8133839255	0.6696141479	0.8927113703	0.7447916667	0.7118644068	1	0.5975609756	0.9380234506	0	0	0.0687679083	0.8425414365	0	0	0	0	0	0.0472175379	0.0108695652	0	0	0	0.0807453416	0.8742138365	0	0	0	0	0	0.05	0.0107526882	0	0.7615658363	0.534591195	0.5961538462	0.4664536741	0.7134060946	0.1022782356	0.0892561983	0.137254902	0.1751563896	0.8753798034	0.8468232159	0.6073000734	0.7213828116	0.0586345382	0.3392612859	0.0290373906	0.3995120464	0.21825	0.3540540541	0.1553680535	0.4569474766	0.6652874773	0.5869962891	0.2414934707	0.2598175327	0.4176245211	0.4351351351	0.3806306306	0.7170731707	0.380733945	0.0882352941	0.1875	0.1111111111	0.64	0.667	0.5616920702	0.4080749463	0.9122807018	0.6028368794	0.6193136472	0.6155081699	0.6146926537	0.3496391339	0.3803956835	0.4197133482	0.4176	0.4298658934	0.7925311203	0.622972973	0.4180929095	0.3511450382	0.4264705882	0.9238900634	0.7670157068	0.7383512545	0.7572254335	0.6607142857	0.6538461538	0.5476190476	0.6666666667	0.7630597015	0.6761904762	0.5454545455	0.3566878981	0.416	0.5601659751
0.8414376321	1.4855072463768116E-4	0	0	0.6351351351	0.4972067039	0.479876161	0.4182692308	0.2272727273	0.5	0	0.4375	0.5209580838	0.2892561983	0.2962962963	0.0882352941	0.4074074074	0.0909090909	0.2	0.1333333333	0.3724137931	0.2636655949	0.2424242424	0	0.2857142857	0.2	0.2666666667	0.6615384615	0	0	0.2	0.451048951	0.5099778271	0.4261363636	0.21875	0.5070714039	0.4525723473	0.532361516	0.4010416667	0.2231638418	0.2790697674	0.1463414634	0.3199329983	0	0.6480263158	0	0	0	0	0	0	0	0.0084317032	0.0434782609	0	0	0.7382550336	0	0	0	0	0	0	0	0.0071428571	0.0430107527	0	0.6334519573	0.6163522013	0.7384615385	0.8178913738	0.8021683489	0.3446437227	0.3641873278	0.1402714932	0.2832886506	0.5895889187	0.6397701724	0.226889215	0.8098634111	0	0.7127222982	0.5429594272	0.0756328149	0.186	0.1351351351	0.8318300844	0.3958520611	0.063737683	0.6232164323	0.2861872356	0.1969456565	0.3409961686	0.7459459459	0.2815315315	0.512195122	0.247706422	0	0	0.1111111111	0.536	0	0.8019004438	0.6259618336	0.5	0.6709219858	0.7517956903	0.7109424842	0.7098950525	0.3881315156	0.4928057554	0.4214755255	0.4192	0.3729612178	0.8402489627	0.4277027027	0.3960880196	0.4790076336	0.4632352941	0.4862579281	0.4136125654	0.4121863799	0.450867052	0.3571428571	0.4230769231	0.3571428571	0.1666666667	0.4309701493	0.3142857143	0.6083916084	0.3800424628	0.186	0.4232365145
0.8424947146	1.0869565217391305E-4	0	1	0.4932432432	0.0977653631	0.092879257	0.0913461538	0.0738636364	0.0925925926	0	0.0416666667	0.0808383234	0.0991735537	0.1111111111	0	0	0	0.1333333333	0	0.0482758621	0.077170418	0.1818181818	0	0	0	0.2666666667	0.1435897436	0	0	0	0.0944055944	0.1086474501	0.1306818182	0.125	0.1331493618	0.1213826367	0.1405247813	0.0989583333	0.0621468927	0.0697674419	0.0365853659	0.067001675	0	0	0	0.0151933702	0.0423497268	0	0	0	0	0	0.8152173913	0	0	0	0	0.0188679245	0.0628930818	0	0	0	0	0	0.8172043011	0.0909090909	0.5409252669	0.534591195	0.4038461538	0.3450479233	0.4340319699	0.4503150751	0.5250688705	0	0.1733690795	0.5821715818	0.5433424931	0.3925165077	0.5166203312	0	0.2339261286	0	0	0.42725	0	0.6674425371	0.5118145627	0.2853008706	0.2672868865	0.4028263135	0.678103927	0.5670498084	0.627027027	0.3828828829	0.5609756098	0.1926605505	0.0147058824	0.0625	0	0.08	0.5	0.4122612387	0.4834371503	0.0964912281	0.4687943262	0.5371109338	0.4751000128	0.4662668666	0.2429831596	0.3021582734	0.1966633817	0.192	0.4682856107	0.7302904564	0.0864864865	0.173594132	0.2309160305	0.1479779412	0.0993657505	0.0916230366	0.1146953405	0.0578034682	0.0625	0.0384615385	0.0714285714	0.0416666667	0.0876865672	0.0476190476	0.1608391608	0.3991507431	0.2	0.2282157676
0.8456659619	0.0507246377	0	0.3333333333	0.7567567568	0.5265363128	0.5077399381	0.3990384615	0.2954545455	0.3148148148	0	0.3125	0.4251497006	0.3223140496	0.3148148148	0.1470588235	0.0740740741	0.3636363636	0.5333333333	0.2	0.3655172414	0.2218649518	0.3939393939	0	0.4285714286	0.8	0.4	0.4461538462	0	0	0.4	0.4195804196	0.5720620843	0.5284090909	0.375	0.549154881	0.4919614148	0.5749271137	0.421875	0.3644067797	0.3178294574	0.256097561	0.4338358459	0	0	0.0229226361	0.0110497238	0.4890710383	0	0	0	0	0.0337268128	0.2391304348	0	0	0	0.0310559006	0.0125786164	0.6226415094	0	0	0	0	0.05	0.2365591398	0.0454545455	0.5516014235	0.5062893082	0.5230769231	0.5367412141	0.5659197373	0.3688802714	0.3680440771	0.2222850679	0.1572832887	0.5859696157	0.5534182696	0.3318965517	0.4845884202	0	0.4842681259	0.0938743039	0.2875876792	0.47175	0.1918918919	0.4960721559	0.5048799281	0.4209557065	0.5755500967	0.159064435	0.2806426021	0.4750957854	0.5540540541	0.4594594595	0.3853658537	0.3302752294	0.0147058824	0.0625	0.1111111111	0.36	0.5	0.5119139495	0.5529466523	0.5350877193	0.5141843972	0.5099760575	0.5080648188	0.5052473763	0.2197273456	0.2338129496	0.2209051176	0.216	0.4831460674	0.7593360996	0.3371621622	0.2550937245	0.213740458	0.2205882353	0.5517970402	0.4764397906	0.4516129032	0.6011560694	0.3928571429	0.3076923077	0.3333333333	0.3541666667	0.5074626866	0.3619047619	0.4055944056	0.2696390658	0.362	0.4190871369
0.8498942918	0.0217391304	0	0.6666666667	0.8378378378	0.812849162	0.7910216718	0.7211538462	0.5113636364	0.4814814815	0.6842105263	0.4583333333	0.7934131737	0.5785123967	0.6388888889	0.0294117647	0.1111111111	0.0909090909	0.0666666667	0.3333333333	0.4482758621	0.7363344051	0.2121212121	0	0.2857142857	0.4	0.3333333333	0.5487179487	0	0	0.2	0.7657342657	0.8048780488	0.5625	0.21875	0.8713349431	0.8175241158	0.8833819242	0.703125	0.4858757062	0.6666666667	0.3902439024	0.6901172529	0	0	0	0	0	0	0	0.874301676	0	0	0.0326086957	0	0	0	0	0	0	0	0	0.8805031447	0	0	0.0322580645	0	0.7010676157	0.6698113208	0.6942307692	0.6805111821	0.7596947892	0.4590402327	0.5261707989	0.0299773756	0.0929401251	0.6151474531	0.7152552252	0.4115003668	0.4996978122	0.8301204819	0.4787961696	0.0948687351	0.0484903934	0.03975	0.2162162162	0.3852196683	0.3276293823	0.3801540228	0.4583180892	0.762093066	0.1576755256	0.2605363985	0.6108108108	0.3063063063	0.6146341463	0.3302752294	0.1764705882	0.25	0.2222222222	0.896	0.75	0.8588655219	0.7411342952	0.8070175439	0.6744680851	0.7055067837	0.6942349118	0.6994002999	0.4578989575	0.5143884892	0.5178329459	0.5256	0.2783617253	0.8381742739	0.647972973	0.5175224124	0.4942748092	0.5367647059	0.7822410148	0.5340314136	0.5376344086	0.4739884393	0.375	0.3461538462	0.4285714286	0.3541666667	0.5074626866	0.4095238095	0.3916083916	0.4352441614	0.378	0.489626556
0.8520084567	1.5942028985507247E-4	0	0.7777777778	0.7702702703	0.5488826816	0.5526315789	0.4519230769	0.3352272727	0.4814814815	0.1052631579	0.1666666667	0.4341317365	0.2148760331	0.2314814815	0.0294117647	0.2962962963	0.1818181818	0.2666666667	0.4666666667	0.275862069	0.3022508039	0.3333333333	0	0.1428571429	0	0.2666666667	0.4256410256	0	0	0	0.4335664336	0.5942350333	0.4318181818	0.3125	0.5881338393	0.5152733119	0.6239067055	0.515625	0.3728813559	0.3643410853	0.256097561	0.4790619765	0	0	0	0	0	0	0.0523168909	0.0642458101	0.4877697842	0.0168634064	0.1086956522	0	0	0	0	0	0	0	0.0709677419	0.0754716981	0.6217948718	0.05	0.1075268817	0.1818181818	0.5871886121	0.4874213836	0.4807692308	0.4313099042	0.5513352972	0.2094037809	0.2385674931	0.0427978884	0.2412868633	0.7386952636	0.6260721126	0.3827953045	0.7142511785	0.1827309237	0.2489740082	0.361575179	0.1387618176	0.22725	0.4297297297	0.4469013675	0.4982984461	0.4564479097	0.3969058694	0.313500092	0.180285601	0.4789272031	0.6405405405	0.3896396396	0.4146341463	0.3027522936	0.1323529412	0.1875	0.2222222222	0.432	0.75	0.5919834073	0.6172471504	0.5526315789	0.4893617021	0.4509177973	0.4569963898	0.4632683658	0.1892542101	0.1636690647	0.1661266816	0.1712	0.477709315	0.744813278	0.3297297297	0.2314588427	0.1650763359	0.1792279412	0.5813953488	0.4607329843	0.4731182796	0.5144508671	0.4375	0.2692307692	0.2619047619	0.3125	0.5	0.3047619048	0.3426573427	0.2462845011	0.288	0.3402489627
0.8541226216	9.057971014492754E-5	0	1	0.0540540541	0.0153631285	0.0123839009	0.0240384615	0.0340909091	0	0	0	0.005988024	0.0330578512	0.037037037	0	0.037037037	0	0.1333333333	0.1333333333	0	0.0546623794	0.0303030303	0	0	0	0.0666666667	0.0102564103	0	0	0	0.020979021	0.0199556541	0.0340909091	0	0.0117281821	0.0144694534	0.0128279883	0	0.0593220339	0.007751938	0.0609756098	0.0234505863	0	0	0	0	0	0	0.0179372197	0.032122905	0.0158273381	0	0.1304347826	0	0	0	0	0	0	0	0.0516129032	0.0440251572	0.0256410256	0	0.1290322581	0	0.4163701068	0.4213836478	0.1288461538	0	0.1280001932	0.3296170625	0.3878787879	0	0.0607685433	0.5387399464	0.4071113332	0.5168286867	0	0	0	0.3428798727	0	0.862	0.9324324324	0.1728251382	0.5307563889	0.7061130776	0	0.8324137085	0.3419278064	0	0	0.9009009009	0.2487804878	0.5	0.0147058824	0	0	0.024	1	0.2494694193	0.6846869151	0.0175438596	0.2673758865	0.2505985634	0.2467256611	0.2631184408	0.2261427426	0.2643884892	0.1653062253	0.1656	0.3903588257	0.612033195	0.0283783784	0.1442542787	0.2270992366	0.1277573529	0.0169133192	0.0078534031	0.0215053763	0	0.0446428571	0	0	0.0208333333	0.0167910448	0	0	0	0.125	0
0.8594080338	0.0235507246	0	0.3333333333	0.3175675676	0.187150838	0.1888544892	0.1826923077	0.1988636364	0.0185185185	0.1052631579	0.0208333333	0.128742515	0.1074380165	0.1203703704	0	0.0740740741	0.0909090909	0	0.0666666667	0.0689655172	0.1093247588	0.1818181818	0	0	0	0.1333333333	0.1230769231	0	0	0.2	0.1713286713	0.1973392461	0.1534090909	0.15625	0.1928251121	0.1607717042	0.2128279883	0.1927083333	0.1581920904	0.1317829457	0.0975609756	0.175879397	0	0	0.0673352436	0	0.1584699454	0	0.0029895366	0	0.0028776978	0.018549747	0.0326086957	0	0	0	0.1366459627	0	0.2452830189	0	0.0193548387	0	0.0192307692	0.0285714286	0.0322580645	0.0909090909	0.6370106762	0.5471698113	0.3423076923	0.1565495208	0.3920654851	0.2869607368	0.3393939394	0	0.1322609473	0.7353887399	0.6784078608	0.7142791636	0.0667230751	0.4437751004	0.0752393981	0.219769292	0.1683440073	0	0.1486486486	0.3217922607	0.445100809	0.5197550942	0.2275126744	0.2942492796	0.2191590639	0.6168582375	0.572972973	0.4684684685	0.4	0.2660550459	0.0588235294	0.125	0.1111111111	0.12	0.667	0.3997202392	0.6899355312	0.1929824561	0.4460992908	0.4150039904	0.4294506616	0.4287856072	0.2157177225	0.2347122302	0.1734715132	0.1712	0.48894527	0.7136929461	0.1182432432	0.1678891606	0.2051526718	0.140625	0.1902748414	0.1780104712	0.1541218638	0.2138728324	0.125	0.0769230769	0.119047619	0.0625	0.171641791	0.0857142857	0.2587412587	0.2462845011	0.176	0.2323651452
0.8625792812	7.065217391304348E-4	0	0.5555555556	0.8716216216	0.7891061453	0.7708978328	0.7548076923	0.6193181818	0.5740740741	0.3157894737	0.25	0.6976047904	0.479338843	0.5092592593	0.0882352941	0.3333333333	0.2727272727	0.0666666667	0.5333333333	0.5103448276	0.4372990354	0.4848484848	0	0.4285714286	0.2	0.3333333333	0.2923076923	0.25	0	0.2	0.7692307692	0.7583148559	0.5795454545	0.4375	0.6954122111	0.6463022508	0.7102040816	0.6979166667	0.5197740113	0.7906976744	0.5487804878	0.757118928	0	0	0.3954154728	0	0	0	0.4992526158	0	0	0	0.0217391304	0	0	0	0.4223602484	0	0	0	0.4967741935	0	0	0	0.0215053763	0	0.7722419929	0.7044025157	0.6019230769	0.4664536741	0.6625537258	0.3790596219	0.4170798898	0.0923831071	0.0455764075	0.6293565684	0.7914064452	0.5729090242	0.6122325638	0.3935742972	0.268125855	0.2925616547	0.1494358036	0.04075	0.3540540541	0.1617689846	0.2733401824	0.5233664977	0.5504102859	0.328091472	0.1620388735	0.5057471264	0.5351351351	0.286036036	0.6926829268	0.4266055046	0.1470588235	0.125	0.1111111111	0.696	0.833	0.6857032607	0.8552174214	0.8070175439	0.6489361702	0.6209098164	0.6309472878	0.6394302849	0.4161988773	0.3767985612	0.4202748773	0.4328	0.5204784342	0.8174273859	0.5648648649	0.4368378158	0.338740458	0.3786764706	0.7399577167	0.7146596859	0.6164874552	0.7225433526	0.6428571429	0.2692307692	0.619047619	0.625	0.6847014925	0.5904761905	0.2657342657	0.4203821656	0.4	0.5394190871
0.8636363636	0.0011775362	0	0.2222222222	0.5135135135	0.438547486	0.4613003096	0.4759615385	0.3920454545	0.4814814815	0.1052631579	0.0625	0.4041916168	0.0909090909	0.0740740741	0.0882352941	0.1481481481	0.3636363636	0.0666666667	0.1333333333	0.2482758621	0.2025723473	0.3636363636	0	0.2857142857	0	0.1333333333	0.2769230769	0	0	0.2	0.3846153846	0.4589800443	0.4261363636	0.25	0.3777164539	0.2781350482	0.4402332362	0.3697916667	0.4124293785	0.3488372093	0.0731707317	0.4271356784	0	0	0	0.4986187845	0	0	0	0	0	0	0	0	0	0	0	0.5786163522	0	0	0	0	0	0	0	0	0.793594306	0.5691823899	0.5538461538	0.3674121406	0.6681798426	0.0727096461	0.050137741	0.1566742081	0.3851653262	0.89512958	0.8887501041	0.6535216434	0.8705427294	0.2224899598	0.1135430917	0.2203659507	0.3379078987	0.06925	0.1486486486	0.3392493454	0.4332220367	0.4966038458	0.4455652538	0.2027466127	0.1098770329	0.3869731801	0.4702702703	0.6081081081	0.4634146341	0.0963302752	0.1617647059	0.25	0.2222222222	0.344	0.733	0.5745224773	0.6644846948	0.4561403509	0.5865248227	0.6065442937	0.6017803397	0.6086956522	0.2967121091	0.3381294964	0.3035944257	0.3088	0.4092062341	0.7780082988	0.3060810811	0.2689486553	0.2919847328	0.2757352941	0.4460887949	0.3926701571	0.4193548387	0.3930635838	0.3035714286	0.0769230769	0.3095238095	0.3958333333	0.4048507463	0.3142857143	0.1118881119	0.3736730361	0.514	0.4564315353
0.8646934461	9.057971014492754E-5	0	0.6666666667	0.8310810811	0.7541899441	0.7445820433	0.6490384615	0.5454545455	0.4444444444	0.1052631579	0.2916666667	0.6047904192	0.305785124	0.3333333333	0.0294117647	0.5185185185	0.6363636364	0.3333333333	0.4	0.4137931034	0.3762057878	0.6060606061	0	0.5714285714	0.2	0.6	0.4717948718	0	0	0	0.6363636364	0.7937915743	0.7443181818	0.59375	0.7478440842	0.6020900322	0.8309037901	0.578125	0.5593220339	0.5891472868	0.4268292683	0.6817420436	0	0	0	0	0	0	0	0.8142458101	0	0	0.0434782609	0	0	0	0	0	0	0	0	0.8427672956	0	0	0.0430107527	0	0.6583629893	0.5597484277	0.5173076923	0.428115016	0.575530014	0.2253999031	0.2600550964	0.0320512821	0.1796246649	0.667873101	0.6822799567	0.5074284666	0.494258431	0.1369477912	0.3269493844	0.4743436754	0.3638304361	0.213	0.2756756757	0.3473959849	0.4441697701	0.4978953411	0.4530392516	0.2591502667	0.3040460135	0.5402298851	0.472972973	0.4504504505	0.5170731707	0.3669724771	0.3529411765	0.5625	0.3333333333	0.52	0.727	0.5341018715	0.6618108716	0.7719298246	0.5418439716	0.5562649641	0.5543896782	0.5637181409	0.2429831596	0.2742805755	0.2966984973	0.3088	0.5875317144	0.7717842324	0.4871621622	0.3235533822	0.2652671756	0.3161764706	0.7822410148	0.6806282723	0.6917562724	0.6531791908	0.5089285714	0.1923076923	0.3571428571	0.5625	0.6735074627	0.4380952381	0.1748251748	0.2675159236	0.45	0.377593361
0.8720930233	0.0416666667	0	0.4444444444	0.9324324324	0.7583798883	0.8003095975	0.7259615385	0.6022727273	0.6666666667	0.1578947368	0.1458333333	0.6317365269	0.132231405	0.1481481481	0	0.0740740741	0.5454545455	0.4	0.4	0.3448275862	0.4180064309	0.7272727273	0	0	0.2	0.9333333333	0.1948717949	0	0	0	0.5769230769	0.8381374723	0.6818181818	0.71875	0.5891686789	0.4469453376	0.6752186589	0.7239583333	0.593220339	0.8139534884	0.6829268293	0.8324958124	0	0	0	0	0	0.7706422018	0	0	0	0	0.0217391304	0	0	0	0	0	0	0.950310559	0	0	0	0	0.0215053763	0.0454545455	0.6975088968	0.465408805	0.4980769231	0.3610223642	0.6079828077	0.0513814833	0.0716253444	0	0.1742627346	0.9202859696	0.790157382	0.581162876	0.7375800798	0.2040160643	0.1627906977	0.0674224344	0.3101555352	0.25425	0.2756756757	0.0788478324	0.5421856941	0.7917822635	0.3616787749	0.3234320397	0.4706465688	0.7088122605	0.4945945946	0.3198198198	0.6292682927	0.4862385321	0.0588235294	0.25	0.2222222222	0.528	0.5	0.5395523828	0.4095108884	0.7807017544	0.5134751773	0.5626496409	0.5570691946	0.5494752624	0.1980753809	0.2823741007	0.3020258239	0.2904	0.7760057992	0.7427385892	0.4425675676	0.2534637327	0.2566793893	0.3143382353	0.8139534884	0.6596858639	0.7419354839	0.5722543353	0.4821428571	0.1923076923	0.380952381	0.4791666667	0.6679104478	0.4095238095	0.1608391608	0.3227176221	0.404	0.3485477178
